Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP00529,Finance,25,94116,13,62,83.6,Yes
EMP00530,Engineering,50,143052,11,30,63.8,No
EMP00531,Finance,43,113737,18,55,90.4,Yes
EMP00532,Engineering,34,130092,9,50,68.2,No
EMP00533,IT,56,148463,19,61,83.8,Yes
EMP00534,Finance,23,83133,21,59,88.2,Yes
EMP00535,Engineering,31,131218,15,30,63.0,No
EMP00536,Sales,29,82858,6,47,71.0,No
EMP00537,Sales,44,103223,3,53,50.2,No
EMP00538,Sales,46,114265,24,44,100.0,Yes
EMP00539,Finance,26,101824,1,43,41.6,No
EMP00540,Marketing,29,85104,17,58,77.4,Yes
EMP00541,Finance,42,121053,14,38,62.0,No
EMP00542,Customer Support,35,80381,3,36,49.0,No
EMP00543,Sales,44,102162,5,54,73.4,No
EMP00544,Finance,30,110998,17,30,80.6,Yes
EMP00545,Engineering,31,122160,12,43,72.4,No
EMP00546,Engineering,60,155292,7,35,49.6,No
EMP00547,Customer Support,28,78905,12,57,71.8,No
EMP00548,Sales,36,96331,21,35,87.8,Yes
EMP00549,Sales,59,125684,25,31,81.6,Yes
EMP00550,Admin,54,111484,7,55,77.6,No
EMP00551,Marketing,24,82494,16,54,80.2,Yes
EMP00552,Finance,52,129232,17,30,70.6,No
EMP00553,Customer Support,29,81773,19,56,96.8,Yes
EMP00554,Engineering,32,118946,25,34,95.4,Yes
EMP00555,HR,25,71305,9,43,55.0,No
EMP00556,Admin,46,105812,10,62,80.2,Yes
EMP00557,Finance,46,127817,21,64,100.0,Yes
EMP00558,Sales,30,83589,3,49,62.8,No
EMP00559,IT,34,123603,18,50,92.4,Yes
EMP00560,Sales,25,82819,23,57,88.6,Yes
EMP00561,Finance,36,113056,14,37,78.4,Yes
EMP00562,HR,59,114713,10,41,54.6,No
EMP00563,HR,29,86160,6,61,75.4,No
EMP00564,Sales,54,113959,6,53,62.6,No
EMP00565,HR,28,82512,11,57,82.0,Yes
EMP00566,Sales,25,91257,23,34,87.8,Yes
EMP00567,Operations,53,129175,2,61,57.2,No
EMP00568,IT,44,141605,9,36,52.8,No
EMP00569,Admin,35,79402,1,32,40.0,No
EMP00570,Engineering,23,112517,12,54,71.0,No
EMP00571,Admin,23,71956,23,56,97.0,Yes
EMP00572,Customer Support,36,87088,24,50,87.2,Yes
EMP00573,Operations,57,117125,4,62,61.4,No
EMP00574,Admin,35,81258,2,55,62.6,No
EMP00575,Sales,39,109923,11,35,66.8,No
EMP00576,Operations,21,90674,7,48,62.4,No
EMP00577,Marketing,60,141388,15,53,85.8,Yes
EMP00578,Admin,33,81533,25,45,84.0,Yes
EMP00579,HR,47,107751,8,64,84.8,Yes
EMP00580,Operations,21,82276,1,54,49.2,No
EMP00581,Admin,34,93922,8,56,61.0,No
EMP00582,Sales,30,88584,3,32,52.6,No
EMP00583,Operations,47,122430,15,35,63.0,No
EMP00584,IT,53,136052,21,55,100.0,Yes
EMP00585,HR,57,116158,14,38,69.0,No
EMP00586,Operations,37,101822,13,50,79.4,Yes
EMP00587,Marketing,38,100060,3,42,60.6,No
EMP00588,IT,27,117131,4,40,57.2,No
EMP00589,Customer Support,41,95940,4,64,63.6,No
EMP00590,Sales,49,107729,15,46,68.6,No
EMP00591,Sales,31,89245,23,32,82.6,Yes
EMP00592,Finance,30,102656,23,45,92.4,Yes
EMP00593,HR,53,112125,22,49,86.0,Yes
EMP00594,Customer Support,22,79426,15,65,85.0,Yes
EMP00595,Engineering,27,116379,4,38,42.0,No
EMP00596,Marketing,24,91926,5,42,57.2,No
EMP00597,Sales,26,78312,3,31,42.0,No
EMP00598,IT,49,132814,3,51,49.0,No
EMP00599,HR,50,112943,6,57,72.0,No
EMP00600,Customer Support,22,67062,22,57,96.8,Yes
EMP00601,IT,34,125414,9,47,60.4,No
EMP00602,Marketing,23,93947,21,48,91.6,Yes
EMP00603,Engineering,56,156367,2,35,48.6,No
EMP00604,Customer Support,29,77964,7,63,82.4,No
EMP00605,HR,55,121718,13,52,83.6,Yes
EMP00606,Operations,52,119938,19,62,95.4,Yes
EMP00607,IT,38,135166,1,50,50.8,No
EMP00608,Sales,22,88748,2,60,62.6,No
EMP00609,Marketing,58,127721,6,36,51.4,No
EMP00610,Admin,38,89789,24,33,93.0,Yes
EMP00611,Operations,45,108751,6,41,65.4,No
EMP00612,Operations,41,107723,19,31,82.8,Yes
EMP00613,IT,57,154529,19,42,88.4,Yes
EMP00614,IT,40,120957,16,32,61.0,No
EMP00615,Marketing,35,107662,1,63,51.6,No
EMP00616,Marketing,42,106215,5,51,61.6,No
EMP00617,HR,24,72434,5,39,60.4,No
EMP00618,Finance,44,127002,12,55,69.6,No
EMP00619,Sales,42,100561,11,38,67.6,No
EMP00620,Operations,52,121092,6,65,68.8,No
EMP00621,IT,58,149250,13,49,68.8,No
EMP00622,HR,32,96995,23,55,87.4,Yes
EMP00623,Operations,32,103931,20,44,77.4,Yes
EMP00624,IT,52,140198,11,34,63.2,No
EMP00625,IT,41,130201,21,35,84.8,Yes
EMP00626,Sales,21,72421,7,45,62.6,No
EMP00627,Finance,37,100977,24,30,85.2,Yes
EMP00628,Customer Support,49,109957,6,56,68.4,No
EMP00629,Admin,43,104311,13,36,75.0,Yes
EMP00630,IT,35,113094,15,34,68.4,No
EMP00631,Operations,22,75831,9,36,59.8,No
EMP00632,Customer Support,31,90125,6,34,45.2,No
EMP00633,Engineering,42,144533,23,31,92.0,Yes
EMP00634,Customer Support,31,75518,6,33,52.6,No
EMP00635,Marketing,34,108498,14,65,84.2,Yes
EMP00636,Sales,39,93426,8,36,60.0,No
EMP00637,Admin,57,107186,16,39,75.2,Yes
EMP00638,Customer Support,21,79867,3,48,61.2,No
EMP00639,Finance,33,100197,1,43,59.6,No
EMP00640,Finance,39,111904,16,37,75.0,Yes
EMP00641,Engineering,51,144186,22,46,99.2,Yes
EMP00642,Customer Support,55,113499,6,53,65.6,No
EMP00643,Engineering,32,132809,2,46,57.2,No
EMP00644,Marketing,37,99352,9,33,51.0,No
EMP00645,Operations,26,97524,18,56,85.0,Yes
EMP00646,HR,56,120917,13,63,90.2,Yes
EMP00647,Marketing,51,113787,16,49,82.2,Yes
EMP00648,Admin,23,83326,19,63,100.0,Yes
EMP00649,Finance,30,96664,25,58,96.8,Yes
EMP00650,Marketing,34,104673,5,32,42.2,No
EMP00651,Marketing,48,127098,21,39,81.2,Yes
EMP00652,Finance,41,122430,3,54,61.8,No
EMP00653,Operations,56,129212,9,63,66.0,No
EMP00654,Admin,60,122580,14,37,63.4,No
EMP00655,Finance,30,100374,4,36,57.8,No
EMP00656,Customer Support,43,102511,9,54,78.6,Yes
EMP00657,Engineering,59,159824,2,41,52.2,No
EMP00658,Customer Support,30,81862,2,55,55.6,No
EMP00659,Engineering,24,109462,9,53,70.0,No
EMP00660,Sales,40,96218,9,61,71.8,No
EMP00661,Sales,29,90314,24,58,98.0,Yes
EMP00662,Finance,47,118326,7,58,72.4,No
EMP00663,Admin,52,116284,12,33,58.4,No
EMP00664,Sales,25,88218,23,62,94.6,Yes
EMP00665,HR,54,111377,6,42,49.0,No
EMP00666,HR,36,95008,15,33,64.8,No
EMP00667,Operations,38,105607,15,62,96.2,Yes
EMP00668,HR,28,89616,8,53,77.2,Yes
EMP00669,IT,49,140260,16,65,90.8,Yes
EMP00670,Sales,31,91541,24,35,76.2,Yes
EMP00671,HR,45,101253,6,43,68.6,No
EMP00672,Marketing,35,108819,9,56,61.8,No
EMP00673,Engineering,21,124898,5,41,45.6,No
EMP00674,Sales,35,96023,20,49,90.4,Yes
EMP00675,Operations,45,108150,15,46,80.6,Yes
EMP00676,Admin,40,104152,20,55,84.0,Yes
EMP00677,Admin,21,80597,22,53,100.0,Yes
EMP00678,Sales,59,131585,10,36,53.6,No
EMP00679,Sales,42,104472,21,50,87.8,Yes
EMP00680,Marketing,40,105874,5,63,59.8,No
EMP00681,Customer Support,59,110385,22,50,81.6,Yes
EMP00682,Sales,52,120657,9,56,73.8,No
EMP00683,Marketing,23,95118,11,44,78.2,Yes
EMP00684,Operations,51,113770,17,49,89.0,Yes
EMP00685,Sales,32,87592,4,60,63.2,No
EMP00686,IT,56,140126,22,51,89.2,Yes
EMP00687,Marketing,43,115378,24,49,94.6,Yes
EMP00688,Sales,44,112996,19,48,78.0,Yes
EMP00689,HR,51,116673,21,34,76.2,Yes
EMP00690,Finance,53,135961,22,54,93.0,Yes
EMP00691,HR,47,102963,5,38,53.8,No
EMP00692,Engineering,47,142309,5,50,53.0,No
EMP00693,Operations,52,119669,21,41,94.4,Yes
EMP00694,HR,24,75661,15,47,72.2,No
EMP00695,IT,57,142640,16,35,80.8,Yes
EMP00696,Customer Support,48,108243,13,57,81.6,Yes
EMP00697,HR,21,77425,18,42,69.6,No
EMP00698,Admin,41,86335,7,31,63.2,No
EMP00699,Marketing,36,103426,23,52,88.6,Yes
EMP00700,Customer Support,27,72872,17,49,74.0,No
EMP00701,Sales,23,89648,10,59,84.4,Yes
EMP00702,Operations,54,123030,14,38,75.0,Yes
EMP00703,Marketing,43,102226,6,55,62.8,No
EMP00704,IT,35,131323,7,31,59.2,No
EMP00705,Finance,31,104494,12,32,72.8,No
EMP00706,Admin,37,100861,20,33,68.8,No
EMP00707,HR,27,86056,2,37,51.8,No
EMP00708,Finance,45,124545,18,46,76.0,Yes
EMP00709,HR,34,84108,10,56,79.6,Yes
EMP00710,IT,38,132363,14,36,77.8,Yes
EMP00711,Sales,28,94909,4,36,46.8,No
EMP00712,Marketing,59,137942,25,46,90.6,Yes
EMP00713,Customer Support,43,87891,10,40,71.0,No
EMP00714,Marketing,52,123233,23,60,96.4,Yes
EMP00715,HR,21,68818,22,35,90.6,Yes
EMP00716,IT,52,134859,3,62,57.6,No
EMP00717,Marketing,37,103054,15,48,81.8,Yes
EMP00718,Finance,24,93321,6,32,53.0,No
EMP00719,Customer Support,41,87312,24,37,78.4,Yes
EMP00720,IT,21,105969,22,40,86.6,Yes
EMP00721,Sales,49,116010,24,35,86.2,Yes
EMP00722,Finance,32,108359,13,55,76.4,Yes
EMP00723,Engineering,45,137704,14,40,65.2,No
EMP00724,IT,24,118157,4,56,67.8,No
EMP00725,Engineering,57,160150,6,54,74.2,No
EMP00726,IT,22,100100,16,61,90.4,Yes
EMP00727,HR,49,109096,3,46,45.0,No
EMP00728,Marketing,54,131809,22,51,98.2,Yes
EMP00729,Finance,60,142791,14,45,75.2,Yes
EMP00730,IT,45,124381,18,33,84.2,Yes
EMP00731,Admin,31,79619,16,61,79.4,Yes
EMP00732,Operations,52,118514,8,51,58.0,No
EMP00733,Marketing,53,126814,18,54,83.8,Yes
EMP00734,Engineering,26,114084,15,58,88.8,Yes
EMP00735,Operations,49,106382,4,61,58.8,No
EMP00736,Customer Support,46,108192,2,65,54.6,No
EMP00737,Sales,26,82978,17,65,100.0,Yes
EMP00738,Operations,50,114304,12,33,67.4,No
EMP00739,Admin,42,99304,25,60,100.0,Yes
EMP00740,Finance,28,88671,25,44,93.4,Yes
EMP00741,Sales,43,108851,18,63,85.2,Yes
EMP00742,IT,23,111009,16,38,66.6,No
EMP00743,Marketing,37,107274,7,37,52.8,No
EMP00744,Marketing,50,113531,23,51,97.0,Yes
EMP00745,Finance,23,97587,25,58,100.0,Yes
EMP00746,IT,53,150978,16,30,59.8,No
EMP00747,Customer Support,56,118857,19,60,87.2,Yes
EMP00748,IT,58,142993,24,38,90.0,Yes
EMP00749,Operations,59,131518,17,54,94.0,Yes
EMP00750,Sales,36,97839,13,51,80.0,Yes
EMP00751,IT,29,114594,14,62,91.4,Yes
EMP00752,Admin,41,92782,21,43,81.6,Yes
EMP00753,Sales,60,121347,22,52,100.0,Yes
EMP00754,Admin,32,79181,18,50,85.4,Yes
EMP00755,Engineering,56,164694,19,56,88.8,Yes
EMP00756,HR,48,98428,17,36,76.2,Yes
EMP00757,HR,30,82550,22,33,79.4,Yes
EMP00758,Sales,31,86998,22,46,80.2,Yes
EMP00759,Marketing,39,97858,25,64,100.0,Yes
EMP00760,Finance,49,121150,20,65,100.0,Yes
EMP00761,Customer Support,56,111625,8,62,64.6,No
EMP00762,Customer Support,45,107092,14,50,68.2,No
EMP00763,Sales,21,77590,7,58,79.4,No
EMP00764,Admin,44,96140,24,42,89.4,Yes
EMP00765,IT,49,134926,22,34,77.0,Yes
EMP00766,Finance,53,132641,13,32,62.6,No
EMP00767,Sales,56,131336,5,40,53.0,No
EMP00768,Operations,21,73508,15,39,66.4,No
EMP00769,HR,41,105274,25,49,100.0,Yes
EMP00770,Operations,56,131416,3,50,54.4,No
EMP00771,Admin,32,80622,3,62,67.6,No
EMP00772,Admin,55,114449,13,35,63.4,No
EMP00773,Operations,34,97419,11,53,69.6,No
EMP00774,Admin,60,109288,16,65,82.8,Yes
EMP00775,Engineering,43,132906,8,45,63.4,No
EMP00776,Finance,45,126702,13,46,72.0,No
EMP00777,Admin,22,80252,25,53,100.0,Yes
EMP00778,Engineering,49,145108,2,48,54.4,No
EMP00779,Finance,53,136228,4,40,60.2,No
EMP00780,Finance,21,94100,7,43,53.4,No
EMP00781,Admin,34,80163,23,57,91.6,Yes
EMP00782,Engineering,22,107641,23,51,86.0,Yes
EMP00783,HR,25,88287,6,46,52.4,No
EMP00784,Marketing,57,131115,9,56,75.8,Yes
EMP00785,Customer Support,46,102963,11,31,53.4,No
EMP00786,HR,55,125189,21,34,71.2,No
EMP00787,Operations,25,86497,17,36,73.2,No
EMP00788,Finance,59,138298,10,58,76.8,Yes
EMP00789,Engineering,22,113604,6,64,65.2,No
EMP00790,Admin,46,101966,10,39,73.4,No
EMP00791,HR,44,97432,18,65,86.4,Yes
EMP00792,HR,23,85201,19,55,96.2,Yes
EMP00793,Sales,26,83138,7,52,68.8,No
EMP00794,IT,53,140834,6,41,66.4,No
EMP00795,Marketing,37,112989,4,41,44.8,No
EMP00796,Engineering,56,149596,21,65,97.8,Yes
EMP00797,Sales,25,94024,4,42,59.4,No
EMP00798,Operations,42,100678,5,45,57.0,No
EMP00799,Finance,60,142920,7,50,68.6,No
EMP00800,Sales,42,113932,23,39,94.8,Yes
EMP00801,Operations,44,99958,14,40,71.2,No
EMP00802,Marketing,36,102266,23,57,98.6,Yes
EMP00803,Operations,29,96393,16,59,87.2,Yes
EMP00804,Engineering,40,133759,18,36,86.0,Yes
EMP00805,Finance,59,143449,9,38,57.0,No
EMP00806,Finance,37,100010,24,34,91.6,Yes
EMP00807,Customer Support,22,62601,25,43,99.8,Yes
EMP00808,Admin,37,86270,18,60,91.4,Yes
EMP00809,Marketing,46,109587,25,48,99.8,Yes
EMP00810,Admin,53,112523,3,55,66.4,No
EMP00811,Marketing,21,92047,20,40,76.0,Yes
EMP00812,IT,49,144643,6,39,57.2,No
EMP00813,Marketing,23,85193,25,61,95.6,Yes
EMP00814,Operations,37,98175,8,32,61.6,No
EMP00815,Customer Support,44,89321,16,59,77.2,Yes
EMP00816,Finance,41,113161,23,63,99.2,Yes
EMP00817,Admin,58,118942,19,41,90.8,Yes
EMP00818,Operations,45,117930,19,34,74.6,No
EMP00819,Marketing,45,115563,17,55,86.6,Yes
EMP00820,Engineering,52,158844,20,30,70.0,No
EMP00821,IT,49,145660,8,34,66.8,No
EMP00822,Marketing,38,100756,5,41,56.6,No
EMP00823,Finance,59,139386,22,44,88.0,Yes
EMP00824,Engineering,28,129296,22,60,93.6,Yes
EMP00825,IT,58,140335,21,56,90.4,Yes
EMP00826,IT,23,102014,19,40,90.2,Yes
EMP00827,HR,53,105432,19,39,74.6,No
EMP00828,IT,37,134039,17,55,93.6,Yes
EMP00829,Sales,22,86119,3,43,62.2,No
EMP00830,Engineering,51,154660,6,44,68.2,No
EMP00831,IT,30,114667,20,62,90.2,Yes
EMP00832,Engineering,42,137930,20,34,80.4,Yes
EMP00833,IT,45,130630,4,31,53.8,No
EMP00834,Customer Support,53,104413,5,36,57.6,No
EMP00835,HR,60,115850,18,62,83.6,Yes
EMP00836,IT,51,131239,20,64,100.0,Yes
EMP00837,Admin,48,96023,14,53,85.0,Yes
EMP00838,Marketing,48,119085,16,54,91.2,Yes
EMP00839,Finance,57,131740,14,38,75.0,Yes
EMP00840,Finance,35,110390,10,64,76.4,Yes
EMP00841,HR,33,98539,23,30,87.4,Yes
EMP00842,Admin,28,77331,1,54,56.2,No
EMP00843,Operations,47,117361,4,39,62.6,No
EMP00844,Sales,58,128479,9,64,84.6,Yes
EMP00845,Sales,44,104474,22,55,97.6,Yes
EMP00846,Admin,56,116331,16,41,82.4,Yes
EMP00847,Engineering,56,166128,9,49,68.6,No
EMP00848,IT,46,132729,22,37,87.8,Yes
EMP00849,Finance,31,105325,7,62,71.8,No
EMP00850,HR,56,107373,6,54,57.2,No
EMP00851,Engineering,30,118888,20,57,84.2,Yes
EMP00852,Marketing,37,114356,12,35,55.6,No
EMP00853,Customer Support,45,98387,20,63,100.0,Yes
EMP00854,IT,24,113184,21,61,86.4,Yes
EMP00855,Admin,33,77701,10,42,74.2,No
EMP00856,Admin,53,106153,23,44,80.8,Yes
EMP00857,Marketing,44,107959,21,30,69.8,No
EMP00858,Customer Support,38,93885,12,55,84.6,Yes
EMP00859,Admin,33,79554,1,34,51.2,No
EMP00860,Admin,39,95186,19,52,85.4,Yes
EMP00861,Marketing,35,110838,15,55,72.0,No
EMP00862,IT,37,117888,14,62,91.4,Yes
EMP00863,Admin,25,70834,10,51,76.6,Yes
EMP00864,Admin,37,95908,19,46,85.8,Yes
EMP00865,Engineering,57,159530,25,45,98.0,Yes
EMP00866,HR,50,108448,16,37,65.0,No
EMP00867,Marketing,45,114345,22,44,91.0,Yes
EMP00868,Admin,43,97229,18,30,69.4,No
EMP00869,Finance,39,104291,13,51,83.0,Yes
EMP00870,Engineering,32,125561,11,52,81.0,Yes
EMP00871,IT,38,131951,24,42,86.4,Yes
EMP00872,Marketing,36,100710,9,43,60.0,No
EMP00873,Operations,36,94128,5,36,44.6,No
EMP00874,HR,52,103784,25,64,100.0,Yes
EMP00875,Operations,44,115882,16,47,74.0,No
EMP00876,Sales,53,127496,13,44,65.8,No
EMP00877,Admin,24,83519,14,60,74.2,No
EMP00878,Operations,53,125581,13,41,63.0,No
EMP00879,Engineering,54,145187,11,30,55.8,No
EMP00880,Finance,45,117509,11,53,68.6,No
EMP00881,Sales,56,127645,8,47,73.6,No
EMP00882,Operations,42,111291,6,61,65.4,No
EMP00883,Operations,47,112562,12,55,80.6,Yes
EMP00884,IT,32,111672,19,44,80.6,Yes
EMP00885,Admin,36,86624,14,54,73.6,No
EMP00886,Engineering,30,129812,1,41,53.4,No
EMP00887,Admin,29,87745,18,50,83.4,Yes
EMP00888,Admin,37,94454,19,33,69.0,No
EMP00889,HR,31,92815,7,46,72.2,No
EMP00890,Engineering,27,120912,24,51,96.8,Yes
EMP00891,Admin,44,101076,18,46,72.0,No
EMP00892,Finance,47,130302,12,42,76.8,Yes
EMP00893,IT,55,147636,25,48,95.8,Yes
EMP00894,Engineering,53,146169,25,58,100.0,Yes
EMP00895,Sales,60,122491,15,39,82.4,Yes
EMP00896,Customer Support,42,87737,21,55,84.8,Yes
EMP00897,Operations,31,94583,8,50,76.4,Yes
EMP00898,Sales,39,100688,20,55,95.0,Yes
EMP00899,Admin,44,95282,15,56,77.6,Yes
EMP00900,IT,22,104645,24,45,84.2,Yes
EMP00901,IT,34,113931,13,36,59.0,No
EMP00902,Admin,51,111209,2,31,50.2,No
EMP00903,Finance,26,88962,9,39,71.6,No
EMP00904,Sales,45,108311,8,45,67.4,No
EMP00905,IT,29,105736,17,40,67.6,No
EMP00906,Operations,43,116313,16,59,84.2,Yes
EMP00907,Engineering,56,153001,5,64,77.4,No
EMP00908,Engineering,59,167952,21,57,100.0,Yes
EMP00909,Sales,55,128683,12,60,76.6,Yes
EMP00910,Engineering,26,124707,10,53,69.8,No
EMP00911,Sales,30,98148,1,30,35.8,No
EMP00912,Sales,43,96872,16,64,94.2,Yes
EMP00913,Sales,51,115798,1,57,67.0,No
EMP00914,HR,35,88179,18,53,89.2,Yes
EMP00915,Customer Support,56,107550,13,45,82.4,Yes
EMP00916,Customer Support,45,91595,8,46,67.0,No
EMP00917,Admin,36,89528,25,47,100.0,Yes
EMP00918,Sales,55,113243,14,42,67.4,No
EMP00919,Sales,29,94636,4,59,62.6,No
EMP00920,Engineering,60,152635,7,50,58.6,No
EMP00921,Admin,24,69151,1,41,47.4,No
EMP00922,IT,38,115868,23,58,95.2,Yes
EMP00923,IT,26,108316,1,61,60.4,No
EMP00924,Sales,47,116594,16,53,73.6,No
EMP00925,Finance,42,107236,25,39,88.4,Yes
EMP00926,Finance,46,116150,18,60,86.4,Yes
EMP00927,Customer Support,37,87557,1,37,48.0,No
EMP00928,Marketing,49,115326,24,32,88.4,Yes
EMP00929,Admin,27,84893,22,43,89.4,Yes
EMP00930,Operations,40,113008,6,32,58.0,No
EMP00931,Sales,28,85111,16,49,81.2,Yes
EMP00932,Marketing,24,93026,4,45,56.2,No
EMP00933,IT,21,108169,9,37,57.4,No
EMP00934,HR,21,84736,19,60,86.2,Yes
EMP00935,Finance,44,124181,8,40,52.4,No
EMP00936,Operations,60,120958,25,33,87.8,Yes
EMP00937,Admin,30,88985,4,38,49.0,No
EMP00938,Admin,41,100575,21,52,87.0,Yes
EMP00939,Customer Support,22,69614,12,38,57.4,No
EMP00940,Engineering,52,160184,18,48,88.2,Yes
EMP00941,IT,33,120206,18,52,89.6,Yes
EMP00942,Admin,38,100004,6,34,47.2,No
EMP00943,Sales,49,115829,9,64,80.6,Yes
EMP00944,Admin,21,62813,13,41,79.0,Yes
EMP00945,Marketing,44,120460,11,34,64.2,No
EMP00946,Admin,33,94670,22,61,92.2,Yes
EMP00947,Sales,60,127552,11,56,68.4,No
EMP00948,Admin,27,70834,22,34,76.0,Yes
EMP00949,HR,32,94304,7,36,52.2,No
EMP00950,HR,27,88453,19,54,94.6,Yes
EMP00951,Sales,60,124232,2,53,66.4,No
EMP00952,HR,25,72620,7,61,75.2,No
EMP00953,Operations,24,87893,18,56,79.0,Yes
EMP00954,Sales,60,119306,17,32,70.8,No
EMP00955,Marketing,25,83316,17,36,71.2,No
EMP00956,Customer Support,55,118242,7,42,56.8,No
EMP00957,IT,57,152004,18,65,86.4,Yes
EMP00958,Operations,57,129394,22,59,90.0,Yes
EMP00959,IT,31,123737,18,55,87.4,Yes
EMP00960,Admin,31,85744,20,58,92.8,Yes
EMP00961,Operations,56,128309,12,56,77.2,Yes
EMP00962,Marketing,59,127809,19,64,96.6,Yes
EMP00963,Sales,56,126863,12,58,80.4,Yes
EMP00964,HR,21,82161,10,31,52.6,No
EMP00965,HR,40,95039,10,44,66.4,No
EMP00966,Sales,22,89629,18,62,99.6,Yes
EMP00967,IT,57,153485,4,32,49.4,No
EMP00968,IT,30,125076,9,53,67.0,No
EMP00969,Sales,35,105693,10,35,63.0,No
EMP00970,Marketing,57,129039,24,34,90.6,Yes
EMP00971,Engineering,32,137904,23,36,95.0,Yes
EMP00972,HR,40,90571,24,54,88.6,Yes
EMP00973,Operations,42,101349,14,56,77.8,Yes
EMP00974,HR,59,112573,21,54,91.2,Yes
EMP00975,HR,54,123311,11,64,74.2,No
EMP00976,Admin,41,91219,23,44,80.8,Yes
EMP00977,Engineering,46,138151,25,62,100.0,Yes
EMP00978,Sales,48,106931,13,39,68.8,No
EMP00979,Engineering,26,129161,19,33,78.0,Yes
EMP00980,Finance,37,113637,13,62,76.6,Yes
EMP00981,Engineering,29,130786,18,42,81.6,Yes
EMP00982,Marketing,57,126468,18,63,89.2,Yes
EMP00983,Sales,25,85597,25,57,100.0,Yes
EMP00984,Finance,26,100078,22,56,96.2,Yes
EMP00985,Marketing,43,121060,11,52,83.0,Yes
EMP00986,Sales,22,85890,6,52,73.0,No
EMP00987,Engineering,30,122543,2,44,53.0,No
EMP00988,Finance,30,98964,4,33,58.0,No
EMP00989,Sales,30,84646,1,51,53.4,No
EMP00990,Engineering,49,145648,1,51,61.4,No
EMP00991,Marketing,34,99275,18,63,99.2,Yes
EMP00992,IT,51,143540,23,31,90.0,Yes
EMP00993,HR,54,106769,9,40,61.2,No
EMP00994,Sales,33,84873,2,59,53.0,No
EMP00995,Sales,45,102535,22,53,83.4,Yes
EMP00996,Customer Support,39,98463,8,54,61.8,No
EMP00997,Engineering,41,132084,20,64,91.4,Yes
EMP00998,Admin,33,77304,15,65,79.0,Yes
EMP00999,Admin,36,96254,10,51,72.6,No
EMP01000,HR,31,88845,12,52,84.8,Yes
EMP01001,Marketing,40,100031,17,47,90.8,Yes
EMP01002,Customer Support,37,88581,1,65,59.8,No
EMP01003,Operations,30,85876,13,38,70.2,No
EMP01004,Marketing,54,133572,14,45,68.2,No
EMP01005,Sales,48,117318,20,51,95.6,Yes
EMP01006,Marketing,29,103839,21,38,89.6,Yes
EMP01007,IT,33,114031,10,63,80.8,Yes
EMP01008,IT,30,124262,11,34,69.2,No
EMP01009,IT,28,104566,11,39,65.2,No
EMP01010,Customer Support,47,100371,10,58,68.8,No
EMP01011,Finance,33,95458,5,41,64.6,No
EMP01012,Sales,60,136541,20,44,81.4,Yes
EMP01013,HR,35,97617,12,35,58.6,No
EMP01014,Engineering,53,149628,23,53,97.2,Yes
EMP01015,Engineering,52,148732,5,40,52.0,No
EMP01016,Customer Support,23,71442,25,30,88.0,Yes
EMP01017,Marketing,35,94167,25,43,87.8,Yes
EMP01018,Engineering,49,153792,23,50,90.4,Yes
EMP01019,Customer Support,48,112520,25,32,88.2,Yes
EMP01020,Customer Support,41,101410,20,64,100.0,Yes
EMP01021,Admin,23,79571,4,58,55.0,No
EMP01022,Admin,36,81486,18,55,94.4,Yes
EMP01023,Admin,45,97221,25,33,85.8,Yes
EMP01024,Customer Support,49,108917,10,48,63.8,No
EMP01025,Sales,48,119540,20,33,71.8,No
EMP01026,Engineering,50,143708,3,62,59.6,No
EMP01027,Admin,58,120151,5,55,64.0,No
EMP01028,HR,49,118143,6,59,64.2,No
EMP01029,Finance,50,120373,9,50,61.2,No
EMP01030,Finance,26,98092,23,58,90.2,Yes
EMP01031,Customer Support,54,105039,24,62,100.0,Yes
EMP01032,Customer Support,56,113183,2,40,57.6,No
EMP01033,IT,30,107681,5,41,58.6,No
EMP01034,Sales,40,102462,24,58,100.0,Yes
EMP01035,Finance,32,93515,5,42,65.2,No
EMP01036,HR,37,100739,15,61,92.6,Yes
EMP01037,Engineering,21,124495,8,43,67.2,No
EMP01038,Customer Support,50,114700,15,35,79.0,Yes
EMP01039,Marketing,21,93469,18,47,78.6,Yes
EMP01040,IT,24,110236,5,33,41.8,No
EMP01041,HR,30,86849,22,49,83.0,Yes
EMP01042,Finance,24,89086,14,41,70.8,No
EMP01043,Admin,60,127971,6,59,69.2,No
EMP01044,Finance,23,93178,25,49,97.4,Yes
EMP01045,Finance,45,127037,25,57,93.2,Yes
EMP01046,Engineering,39,135792,5,37,53.2,No
EMP01047,Customer Support,54,106650,17,43,87.4,Yes
EMP01048,Finance,24,86672,19,63,99.0,Yes
EMP01049,Sales,59,124308,14,50,83.2,Yes
EMP01050,Operations,57,132429,5,61,77.6,No
EMP01051,Engineering,52,151918,6,44,55.2,No
EMP01052,Finance,21,84064,1,59,55.2,No
EMP01053,Customer Support,60,117937,14,32,67.4,No
EMP01054,Marketing,56,126428,1,42,47.0,No
EMP01055,Sales,25,93022,10,62,77.2,Yes
EMP01056,Finance,21,91385,22,51,94.2,Yes
EMP01057,HR,57,119230,6,42,58.0,No
EMP01058,Engineering,51,156977,2,38,42.4,No
EMP01059,Admin,50,110564,11,59,68.2,No
EMP01060,Sales,54,127992,19,50,93.2,Yes
